SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,LeaseContractLength,PurchaseOption,OfferingClass,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Storage Media,Volume Type,Max Volume Size,Max IOPS/volume,Max IOPS Burst Performance,Max throughput/volume,Provisioned,Tenancy,EBS Optimized,Operating System,License Model,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Elastic GPU Type,Enhanced Networking Supported,GPU,GPU Memory,Instance,Instance Capacity - 10xlarge,Instance Capacity - 2xlarge,Instance Capacity - 32xlarge,Instance Capacity - 4xlarge,Instance Capacity - 8xlarge,Instance Capacity - 9xlarge,Instance Capacity - large,Instance Capacity - medium,Instance Capacity - xlarge,Intel AVX Available,Intel AVX2 Available,Intel Turbo Available,Normalization Size Factor,Physical Cores,Pre Installed S/W,Processor Features,serviceName
TX7H54J52X2GTX6C,JRTCKXETXF,TX7H54J52X2GTX6C.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.283 per Dedicated Usage SUSE r3.large Instance Hour,01/08/2018,0,Inf,Hrs,0.283,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r3.large,No,Memory optimized,2,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,15.25 GiB,1 x 32 SSD,Moderate,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r3.large,RunInstances:000g,Used,,6.5,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
53K4ZCP8C6KM9F2C,JRTCKXETXF,53K4ZCP8C6KM9F2C.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.32 per Dedicated Usage Windows r3.large Instance Hour,01/08/2018,0,Inf,Hrs,0.32,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r3.large,No,Memory optimized,2,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,15.25 GiB,1 x 32 SSD,Moderate,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:r3.large,RunInstances:0002,Used,,6.5,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
X4DNEZ99CC6GXAKU,JRTCKXETXF,X4DNEZ99CC6GXAKU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.366 per Dedicated Usage Linux r3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.366,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r3.xlarge,No,Memory optimized,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,30.5 GiB,1 x 80 SSD,Moderate,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:r3.xlarge,RunInstances,Used,,13,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
M27XKJYAEY2SPYUU,JRTCKXETXF,M27XKJYAEY2SPYUU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.641 per Dedicated Usage Windows r3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.641,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r3.xlarge,No,Memory optimized,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,30.5 GiB,1 x 80 SSD,Moderate,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:r3.xlarge,RunInstances:0002,Used,,13,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
DRMGTKKSRFBNB2TD,JRTCKXETXF,DRMGTKKSRFBNB2TD.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.426 per Dedicated Usage RHEL r3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.426,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r3.xlarge,No,Memory optimized,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,30.5 GiB,1 x 80 SSD,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:r3.xlarge,RunInstances:0010,Used,,13,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
7WXY6Y9EMWKMGGWT,JRTCKXETXF,7WXY6Y9EMWKMGGWT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.466 per Dedicated Usage SUSE r3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.466,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r3.xlarge,No,Memory optimized,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,30.5 GiB,1 x 80 SSD,Moderate,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r3.xlarge,RunInstances:000g,Used,,13,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
YKQEND52YE639ZHB,JRTCKXETXF,YKQEND52YE639ZHB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.256 per Dedicated Usage Linux r4.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.256,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.16xlarge,Yes,Memory optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:r4.16xlarge,RunInstances,Used,12000 Mbps,195,,Yes,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
M7W8H8ETF66PU3XA,JRTCKXETXF,M7W8H8ETF66PU3XA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.356 per Dedicated Usage SUSE r4.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.356,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.16xlarge,Yes,Memory optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r4.16xlarge,RunInstances:000g,Used,12000 Mbps,195,,Yes,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
P2HREWU59F8JRCVB,JRTCKXETXF,P2HREWU59F8JRCVB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.386 per Dedicated Usage RHEL r4.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.386,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.16xlarge,Yes,Memory optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:r4.16xlarge,RunInstances:0010,Used,12000 Mbps,195,,Yes,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
VK7DM9VN6XHH954M,JRTCKXETXF,VK7DM9VN6XHH954M.JRTCKXETXF.6YS6EN2CT7,OnDemand,$7.2 per Dedicated Usage Windows r4.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,7.2,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.16xlarge,Yes,Memory optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:r4.16xlarge,RunInstances:0002,Used,12000 Mbps,195,,Yes,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
WSBQ3GQCNJDRXWWZ,JRTCKXETXF,WSBQ3GQCNJDRXWWZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.585 per Dedicated Usage Linux r4.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.585,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.2xlarge,Yes,Memory optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:r4.2xlarge,RunInstances,Used,1600 Mbps,27,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
V8J7UTRH4P2HW8YW,JRTCKXETXF,V8J7UTRH4P2HW8YW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.715 per Dedicated Usage RHEL r4.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.715,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.2xlarge,Yes,Memory optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:r4.2xlarge,RunInstances:0010,Used,1600 Mbps,27,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
FZFXDFC28N97MJBH,JRTCKXETXF,FZFXDFC28N97MJBH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.685 per Dedicated Usage SUSE r4.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.685,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.2xlarge,Yes,Memory optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r4.2xlarge,RunInstances:000g,Used,1600 Mbps,27,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
R6T5AVAY3H4NQFQ4,JRTCKXETXF,R6T5AVAY3H4NQFQ4.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.953 per Dedicated Usage Windows r4.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.953,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.2xlarge,Yes,Memory optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:r4.2xlarge,RunInstances:0002,Used,1600 Mbps,27,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
AAWCKPS6CUV38XXA,JRTCKXETXF,AAWCKPS6CUV38XXA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.3 per Dedicated Usage RHEL r4.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.3,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.4xlarge,Yes,Memory optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:r4.4xlarge,RunInstances:0010,Used,3000 Mbps,53,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
MBDEK77AM97QDASM,JRTCKXETXF,MBDEK77AM97QDASM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.17 per Dedicated Usage Linux r4.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.17,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.4xlarge,Yes,Memory optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:r4.4xlarge,RunInstances,Used,3000 Mbps,53,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
9YBEBPDN4MSDTQMG,JRTCKXETXF,9YBEBPDN4MSDTQMG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.27 per Dedicated Usage SUSE r4.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.27,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.4xlarge,Yes,Memory optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r4.4xlarge,RunInstances:000g,Used,3000 Mbps,53,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
K2UX3Q9DEX25YU7R,JRTCKXETXF,K2UX3Q9DEX25YU7R.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.906 per Dedicated Usage Windows r4.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.906,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.4xlarge,Yes,Memory optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:r4.4xlarge,RunInstances:0002,Used,3000 Mbps,53,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
EZC8PDJ8658WHH9T,JRTCKXETXF,EZC8PDJ8658WHH9T.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.471 per Dedicated Usage RHEL r4.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.471,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.8xlarge,Yes,Memory optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:r4.8xlarge,RunInstances:0010,Used,6000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
CGHFTKH25J86C64Y,JRTCKXETXF,CGHFTKH25J86C64Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.813 per Dedicated Usage Windows r4.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.813,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.8xlarge,Yes,Memory optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:r4.8xlarge,RunInstances:0002,Used,6000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
3XXW5XAES8B7AAAP,JRTCKXETXF,3XXW5XAES8B7AAAP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.341 per Dedicated Usage Linux r4.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.341,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.8xlarge,Yes,Memory optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:r4.8xlarge,RunInstances,Used,6000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
SUWG7U93QWGDKW8P,JRTCKXETXF,SUWG7U93QWGDKW8P.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.441 per Dedicated Usage SUSE r4.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.441,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.8xlarge,Yes,Memory optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r4.8xlarge,RunInstances:000g,Used,6000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
ZVFV8KSWQPNVNYCW,JRTCKXETXF,ZVFV8KSWQPNVNYCW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.206 per Dedicated Usage RHEL r4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.206,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.large,Yes,Memory optimized,2,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,15.25 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:r4.large,RunInstances:0010,Used,400 Mbps,7,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
EBPBHYCSY9TBSKNQ,JRTCKXETXF,EBPBHYCSY9TBSKNQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.146 per Dedicated Usage Linux r4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.146,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.large,Yes,Memory optimized,2,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,15.25 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:r4.large,RunInstances,Used,400 Mbps,7,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
2WG3ZVDRBDM6AXDY,JRTCKXETXF,2WG3ZVDRBDM6AXDY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.238 per Dedicated Usage Windows r4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.238,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.large,Yes,Memory optimized,2,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,15.25 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:r4.large,RunInstances:0002,Used,400 Mbps,7,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
6FVWSFZ39BEVJUVW,JRTCKXETXF,6FVWSFZ39BEVJUVW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.246 per Dedicated Usage SUSE r4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.246,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.large,Yes,Memory optimized,2,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,15.25 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r4.large,RunInstances:000g,Used,400 Mbps,7,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
SR2X29MBY6K3S2UM,JRTCKXETXF,SR2X29MBY6K3S2UM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.423 per Dedicated Usage RHEL r4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.423,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.xlarge,Yes,Memory optimized,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,30.5 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:r4.xlarge,RunInstances:0010,Used,800 Mbps,13.5,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
XERSDU2TVYCQWYRV,JRTCKXETXF,XERSDU2TVYCQWYRV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.477 per Dedicated Usage Windows r4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.477,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.xlarge,Yes,Memory optimized,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,30.5 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:r4.xlarge,RunInstances:0002,Used,800 Mbps,13.5,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
4XKHFJVHSPER36XU,JRTCKXETXF,4XKHFJVHSPER36XU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.293 per Dedicated Usage Linux r4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.293,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.xlarge,Yes,Memory optimized,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,30.5 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:r4.xlarge,RunInstances,Used,800 Mbps,13.5,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
M585HN87CC23QMVN,JRTCKXETXF,M585HN87CC23QMVN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.393 per Dedicated Usage SUSE r4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.393,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r4.xlarge,Yes,Memory optimized,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,30.5 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r4.xlarge,RunInstances:000g,Used,800 Mbps,13.5,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
WAFANYFPMGRD9JYX,JRTCKXETXF,WAFANYFPMGRD9JYX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.413 per Dedicated Windows r5.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,5.413,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r5.12xlarge,Yes,Memory optimized,48,Intel Xeon Platinum 8175,,384 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:r5.12xlarge,RunInstances:0002,Used,,173,,,,,,,,,,,,,,,,,,96,,NA,,Amazon Elastic Compute Cloud
95P79QDY8J38YHGH,JRTCKXETXF,95P79QDY8J38YHGH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.335 per Dedicated RHEL r5.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.335,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r5.12xlarge,Yes,Memory optimized,48,Intel Xeon Platinum 8175,,384 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:r5.12xlarge,RunInstances:0010,Used,,173,,,,,,,,,,,,,,,,,,96,,NA,,Amazon Elastic Compute Cloud
873YXZBY2EHXJFV9,JRTCKXETXF,873YXZBY2EHXJFV9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.355 per Dedicated SUSE r5.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.355,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r5.12xlarge,Yes,Memory optimized,48,Intel Xeon Platinum 8175,,384 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r5.12xlarge,RunInstances:000g,Used,,173,,,,,,,,,,,,,,,,,,96,,NA,,Amazon Elastic Compute Cloud
YCXFXX3SYXB7R2HJ,JRTCKXETXF,YCXFXX3SYXB7R2HJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.205 per Dedicated Linux r5.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.205,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r5.12xlarge,Yes,Memory optimized,48,Intel Xeon Platinum 8175,,384 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:r5.12xlarge,RunInstances,Used,,173,,,,,,,,,,,,,,,,,,96,,NA,,Amazon Elastic Compute Cloud
Y27E76YCCTTUECHQ,JRTCKXETXF,Y27E76YCCTTUECHQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.198 per Dedicated SUSE r5.24xlarge Instance Hour,01/08/2018,0,Inf,Hrs,6.198,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r5.24xlarge,Yes,Memory optimized,96,Intel Xeon Platinum 8175,,768 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:r5.24xlarge,RunInstances:000g,Used,,345,,,,,,,,,,,,,,,,,,192,,NA,,Amazon Elastic Compute Cloud
6PZT23V64X8ZVYMS,JRTCKXETXF,6PZT23V64X8ZVYMS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.178 per Dedicated RHEL r5.24xlarge Instance Hour,01/08/2018,0,Inf,Hrs,6.178,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r5.24xlarge,Yes,Memory optimized,96,Intel Xeon Platinum 8175,,768 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:r5.24xlarge,RunInstances:0010,Used,,345,,,,,,,,,,,,,,,,,,192,,NA,,Amazon Elastic Compute Cloud
QKPX3B3ZS7PKTWGK,JRTCKXETXF,QKPX3B3ZS7PKTWGK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.048 per Dedicated Linux r5.24xlarge Instance Hour,01/08/2018,0,Inf,Hrs,6.048,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,r5.24xlarge,Yes,Memory optimized,96,Intel Xeon Platinum 8175,,768 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:r5.24xlarge,RunInstances,Used,,345,,,,,,,,,,,,,,,,,,192,,NA,,Amazon Elastic Compute Cloud
